session,trial,rat,RL,laggedRL,signalDuration,laggedsignalDuration,response,laggedResponse,hit,miss,cr,fa,incongHit,congHit
3.0,120.0,11.0,0.14100000000000001,0.10700000000000001,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,121.0,11.0,0.218,0.14100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,122.0,11.0,0.064,0.218,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,123.0,11.0,0.05,0.064,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,124.0,11.0,0.07200000000000001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,125.0,11.0,0.10500000000000001,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,126.0,11.0,0.335,0.10500000000000001,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,127.0,11.0,0.029,0.335,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,128.0,11.0,0.047,0.029,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,129.0,11.0,0.048,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,130.0,11.0,0.05,0.048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,131.0,11.0,0.057,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,132.0,11.0,0.083,0.057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,133.0,11.0,0.041,0.083,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,134.0,11.0,0.054,0.041,0.5,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,135.0,11.0,0.064,0.054,0.025,500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,138.0,11.0,0.069,0.076,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,139.0,11.0,0.081,0.069,0.05,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,140.0,11.0,0.037000000000000005,0.081,0.5,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,143.0,11.0,0.041,0.05,0.05,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,144.0,11.0,0.108,0.041,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,145.0,11.0,0.066,0.108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,146.0,11.0,0.05,0.066,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,147.0,11.0,0.114,0.05,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,148.0,11.0,0.062,0.114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,149.0,11.0,0.139,0.062,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,150.0,11.0,0.154,0.139,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,151.0,11.0,0.038,0.154,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,152.0,11.0,0.038,0.038,0.5,50.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,153.0,11.0,0.138,0.038,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,154.0,11.0,0.10400000000000001,0.138,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,155.0,11.0,0.136,0.10400000000000001,0.025,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,156.0,11.0,0.039,0.136,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,157.0,11.0,0.113,0.039,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,158.0,11.0,0.075,0.113,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,159.0,11.0,0.04,0.075,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,160.0,11.0,0.051000000000000004,0.04,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,161.0,11.0,0.08800000000000001,0.051000000000000004,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,162.0,11.0,0.07,0.08800000000000001,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
